Test,Test#,Pattern,Wafer,Site,Pin,Device,Value,Unit,P/F,Time,TS Time,Print To Data Log
"CRes_On_Fail",118,"",0,2,"DEBUG_PORT1",36,0.252727,"ohm","P",0.00489792,***,""
"CRes_On_Fail",119,"",0,2,"DEBUG_PORT2",36,0.0517172,"ohm","P",0.00489792,***,""
"CRes_On_Fail",120,"",0,2,"VDD_33_COM_IO",36,0.0229293,"ohm","P",0.00489792,***,""
"CRes_On_Fail",121,"",0,2,"VDD_33_COMB",36,0.0344444,"ohm","P",0.00489792,***,""
"Func_MPB_F751744_scan16_0_DPM",10131,"",0,2,"@",36,0,"","F",0.017417,***,""
"CRes_On_Fail",***,"",0,2,"XI",36,0.0459596,"ohm","P",***,***,""
"CRes_On_Fail",1,"",0,2,"CPS",36,0.0517172,"ohm","P",0.00489792,***,""
"CRes_On_Fail",2,"",0,2,"WAKE_Z",36,0.0172727,"ohm","P",0.00489792,***,""
"CRes_On_Fail",3,"",0,2,"GPIO5",36,0.0747475,"ohm","P",0.00489792,***,""
"CRes_On_Fail",4,"",0,2,"GPIO2",36,0.183939,"ohm","P",0.00489792,***,""
"CRes_On_Fail",5,"",0,2,"GPIO4",36,0.0459596,"ohm","P",0.00489792,***,""
"CRes_On_Fail",6,"",0,2,"GPIO3",36,0.0632323,"ohm","P",0.00489792,***,""
"CRes_On_Fail",7,"",0,2,"GPIO6",36,0.0345455,"ohm","P",0.00489792,***,""
"CRes_On_Fail",8,"",0,2,"GPIO7",36,0.206768,"ohm","P",0.00489792,***,""
"CRes_On_Fail",9,"",0,2,"GPIO0",36,0.0517172,"ohm","P",0.00489792,***,""
"CRes_On_Fail",10,"",0,2,"GPIO1",36,0.201212,"ohm","P",0.00489792,***,""
"CRes_On_Fail",11,"",0,2,"VREG_PD33",36,0.0345455,"ohm","P",0.00489792,***,""
"CRes_On_Fail",12,"",0,2,"REFCLK_DIV_SEL",36,0.183838,"ohm","P",0.00489792,***,""
"CRes_On_Fail",13,"",0,2,"CBE1_Z",36,0.764343,"ohm","P",0.00489792,***,""
"CRes_On_Fail",14,"",0,2,"AD3",36,0.0459596,"ohm","P",0.00489792,***,""
"CRes_On_Fail",15,"",0,2,"AD15",36,0.59202,"ohm","P",0.00489792,***,""
"CRes_On_Fail",16,"",0,2,"AD8",36,0.0459596,"ohm","P",0.00489792,***,""
"CRes_On_Fail",17,"",0,2,"AD14",36,0.620707,"ohm","P",0.00489792,***,""
"CRes_On_Fail",18,"",0,2,"AD25",36,0.040303,"ohm","P",0.00489792,***,""
"CRes_On_Fail",19,"",0,2,"PERR_Z",36,0.040303,"ohm","P",0.00489792,***,""
"CRes_On_Fail",20,"",0,2,"AD13",36,0.609293,"ohm","P",0.00489792,***,""
"CRes_On_Fail",21,"",0,2,"FRAME_Z",36,0.0287879,"ohm","P",0.00489792,***,""
"CRes_On_Fail",22,"",0,2,"AD26",36,0.0517172,"ohm","P",0.00489792,***,""
"CRes_On_Fail",23,"",0,2,"AD18",36,0.344646,"ohm","P",0.00489792,***,""
"CRes_On_Fail",24,"",0,2,"CLKOUT3",36,0.040202,"ohm","P",0.00489792,***,""
"CRes_On_Fail",25,"",0,2,"CBE0_Z",36,0.603535,"ohm","P",0.00489792,***,""
"CRes_On_Fail",26,"",0,2,"REQ1_Z",36,0.0574747,"ohm","P",0.00489792,***,""
"CRes_On_Fail",27,"",0,2,"AD1",36,0.344848,"ohm","P",0.00489792,***,""
"CRes_On_Fail",28,"",0,2,"AD28",36,0.0632323,"ohm","P",0.00489792,***,""
"CRes_On_Fail",29,"",0,2,"PRST_Z",36,0.758788,"ohm","P",0.00489792,***,""
"CRes_On_Fail",30,"",0,2,"REQ4_Z",36,0.0632323,"ohm","P",0.00489792,***,""
"CRes_On_Fail",31,"",0,2,"REQ5_Z",36,0.0517172,"ohm","P",0.00489792,***,""
"CRes_On_Fail",32,"",0,2,"INTA_Z",36,0.493939,"ohm","P",0.00489792,***,""
"CRes_On_Fail",33,"",0,2,"REQ0_Z",36,0.0459596,"ohm","P",0.0164485,***,""
"CRes_On_Fail",34,"",0,2,"AD5",36,0.626566,"ohm","P",0.00489792,***,""
"CRes_On_Fail",35,"",0,2,"SERR_Z",36,0.442525,"ohm","P",0.00489792,***,""
"CRes_On_Fail",36,"",0,2,"GNT4_Z",36,0.0345455,"ohm","P",0.00489792,***,""
"CRes_On_Fail",37,"",0,2,"GNT1_Z",36,0.0517172,"ohm","P",0.00489792,***,""
"CRes_On_Fail",38,"",0,2,"AD24",36,0.626061,"ohm","P",0.00489792,***,""
"CRes_On_Fail",39,"",0,2,"GNT5_Z",36,0.040303,"ohm","P",0.00489792,***,""
"CRes_On_Fail",40,"",0,2,"GNT3_Z",36,0.0518182,"ohm","P",0.00489792,***,""
"CRes_On_Fail",41,"",0,2,"INTC_Z",36,0.534646,"ohm","P",0.00489792,***,""
"CRes_On_Fail",42,"",0,2,"STOP_Z",36,0.482727,"ohm","P",0.00489792,***,""
"CRes_On_Fail",43,"",0,2,"AD16",36,0.0518182,"ohm","P",0.00489792,***,""
"CRes_On_Fail",44,"",0,2,"CLK",36,0.597374,"ohm","P",0.00489792,***,""
"CRes_On_Fail",45,"",0,2,"CLKOUT5",36,0.0459596,"ohm","P",0.00489792,***,""
"CRes_On_Fail",46,"",0,2,"AD23",36,0.0805051,"ohm","P",0.0129514,***,""
"CRes_On_Fail",47,"",0,2,"REQ2_Z",36,0.0574747,"ohm","P",0.0129514,***,""
"CRes_On_Fail",48,"",0,2,"CLKOUT2",36,0.568687,"ohm","P",0.0129514,***,""
"CRes_On_Fail",49,"",0,2,"AD4",36,0.0517172,"ohm","P",0.0129514,***,""
"CRes_On_Fail",50,"",0,2,"AD10",36,0.402424,"ohm","P",0.0129514,***,""
"CRes_On_Fail",51,"",0,2,"AD31",36,0.0574747,"ohm","P",0.00489792,***,""
"CRes_On_Fail",52,"",0,2,"CLKOUT6",36,0.597576,"ohm","P",0.00489792,***,""
"CRes_On_Fail",53,"",0,2,"DEVSEL_Z",36,0.551717,"ohm","P",0.00489792,***,""
"CRes_On_Fail",54,"",0,2,"REQ3_Z",36,0.0517172,"ohm","P",0.00489792,***,""
"CRes_On_Fail",55,"",0,2,"AD11",36,0.350606,"ohm","P",0.00489792,***,""
"CRes_On_Fail",56,"",0,2,"AD9",36,0.0517172,"ohm","P",0.00489792,***,""
"CRes_On_Fail",57,"",0,2,"AD7",36,0.586364,"ohm","P",0.00489792,***,""
"CRes_On_Fail",58,"",0,2,"AD29",36,0.413434,"ohm","P",0.00489792,***,""
"CRes_On_Fail",59,"",0,2,"M66EN",36,0.431111,"ohm","P",0.00489792,***,""
"CRes_On_Fail",60,"",0,2,"CLKOUT0",36,0.0517172,"ohm","P",0.00489792,***,""
"CRes_On_Fail",61,"",0,2,"INTB_Z",36,0.546061,"ohm","P",0.00489792,***,""
"CRes_On_Fail",62,"",0,2,"CBE2_Z",36,0.56899,"ohm","P",0.00489792,***,""
"CRes_On_Fail",63,"",0,2,"SERIRQ",36,0.769596,"ohm","P",0.00489792,***,""
"CRes_On_Fail",64,"",0,2,"IRDY_Z",36,0.0747475,"ohm","P",0.00489792,***,""
"CRes_On_Fail",65,"",0,2,"AD22",36,0.585758,"ohm","P",0.00489792,***,""
"CRes_On_Fail",66,"",0,2,"TRDY_Z",36,0.0574747,"ohm","P",0.00489792,***,""
"CRes_On_Fail",67,"",0,2,"AD0",36,0.0632323,"ohm","P",0.00489792,***,""
"CRes_On_Fail",68,"",0,2,"AD20",36,0.0689899,"ohm","P",0.00489792,***,""
"CRes_On_Fail",69,"",0,2,"INTD_Z",36,0.465253,"ohm","P",0.00489792,***,""
"CRes_On_Fail",70,"",0,2,"AD6",36,0.0747475,"ohm","P",0.00489792,***,""
"CRes_On_Fail",71,"",0,2,"GNT0_Z",36,0.390808,"ohm","P",0.00489792,***,""
"CRes_On_Fail",72,"",0,2,"AD19",36,0.620707,"ohm","P",0.00489792,***,""
"CRes_On_Fail",73,"",0,2,"AD21",36,0.0575758,"ohm","P",0.00489792,***,""
"CRes_On_Fail",74,"",0,2,"GNT2_Z",36,0.609192,"ohm","P",0.00489792,***,""
"CRes_On_Fail",75,"",0,2,"AD27",36,0.0517172,"ohm","P",0.00489792,***,""
"CRes_On_Fail",76,"",0,2,"AD30",36,0.608788,"ohm","P",0.00489792,***,""
"CRes_On_Fail",77,"",0,2,"AD2",36,0.0574747,"ohm","P",0.00489792,***,""
"CRes_On_Fail",78,"",0,2,"PAR",36,0.494242,"ohm","P",0.00489792,***,""
"CRes_On_Fail",79,"",0,2,"AD17",36,0.574848,"ohm","P",0.00489792,***,""
"CRes_On_Fail",80,"",0,2,"LOCK_Z",36,0.471414,"ohm","P",0.00489792,***,""
"CRes_On_Fail",81,"",0,2,"AD12",36,0.413737,"ohm","P",0.00489792,***,""
"CRes_On_Fail",82,"",0,2,"CLKOUT4",36,0.0574747,"ohm","P",0.00489792,***,""
"CRes_On_Fail",83,"",0,2,"CBE3_Z",36,0.0632323,"ohm","P",0.00489792,***,""
"CRes_On_Fail",84,"",0,2,"CLKOUT1",36,0.0517172,"ohm","P",0.00489792,***,""
"CRes_On_Fail",85,"",0,2,"TXN",36,0.0919192,"ohm","P",0.00489792,***,""
"CRes_On_Fail",86,"",0,2,"RXP",36,0.155152,"ohm","P",0.00489792,***,""
"CRes_On_Fail",87,"",0,2,"TXP",36,0.080404,"ohm","P",0.00489792,***,""
"CRes_On_Fail",88,"",0,2,"REF0_PCIE",36,0.0861616,"ohm","P",0.00489792,***,""
"CRes_On_Fail",89,"",0,2,"RXN",36,0.103434,"ohm","P",0.00489792,***,""
"CRes_On_Fail",90,"",0,2,"REF1_PCIE",36,0.0517172,"ohm","P",0.00489792,***,""
"CRes_On_Fail",91,"",0,2,"TEST0",36,0.511414,"ohm","P",0.00489792,***,""
"CRes_On_Fail",92,"",0,2,"PHY_TEST_MA",36,0.0230303,"ohm","P",0.00489792,***,""
"CRes_On_Fail",93,"",0,2,"GRST_Z",36,0.0230303,"ohm","P",0.00489792,***,""
"CRes_On_Fail",95,"",0,2,"REFCLK_DIV_SEL",36,0.385051,"ohm","P",0.00489792,***,""
"CRes_On_Fail",95,"",0,2,"POWER_GOOD",36,0.574545,"ohm","P",0.00489792,***,""
"CRes_On_Fail",96,"",0,2,"PME_Z",36,0.591818,"ohm","P",0.00489792,***,""
"CRes_On_Fail",97,"",0,2,"CLKRUN_EN",36,0.0230303,"ohm","P",0.00489792,***,""
"CRes_On_Fail",98,"",0,2,"EXT_ARB_EN",36,0.499697,"ohm","P",0.00489792,***,""
"CRes_On_Fail",99,"",0,2,"REFCLK_SEL",36,0.0172727,"ohm","P",0.00489792,***,""
"CRes_On_Fail",100,"",0,2,"PC0",36,0.0459596,"ohm","P",0.00489792,***,""
"CRes_On_Fail",101,"",0,2,"PC1",36,0.040202,"ohm","P",0.00489792,***,""
"CRes_On_Fail",102,"",0,2,"PC2",36,0.0230303,"ohm","P",0.00489792,***,""
"CRes_On_Fail",103,"",0,2,"CNA",36,0.0286869,"ohm","P",0.00489792,***,""
"CRes_On_Fail",104,"",0,2,"REFCLK100N",36,0.0344444,"ohm","P",0.00489792,***,""
"CRes_On_Fail",105,"",0,2,"REFCLK100P",36,0.0230303,"ohm","P",0.00489792,***,""
"CRes_On_Fail",106,"",0,2,"TPBIAS0",36,0.0459596,"ohm","P",0.00489792,***,""
"CRes_On_Fail",107,"",0,2,"TPA1N",36,0.0460606,"ohm","P",0.00489792,***,""
"CRes_On_Fail",108,"",0,2,"R1_1394",36,0.040202,"ohm","P",0.00489792,***,""
"CRes_On_Fail",109,"",0,2,"TPA1P",36,0.040202,"ohm","P",0.00489792,***,""
"CRes_On_Fail",110,"",0,2,"TPB1N",36,0.0632323,"ohm","P",0.00489792,***,""
"CRes_On_Fail",111,"",0,2,"TPB0N",36,0.0344444,"ohm","P",0.00489792,***,""
"CRes_On_Fail",112,"",0,2,"TPA0P",36,0.0631313,"ohm","P",0.00489792,***,""
"CRes_On_Fail",113,"",0,2,"TPB0P",36,0.0230303,"ohm","P",0.00489792,***,""
"CRes_On_Fail",114,"",0,2,"TPBIAS1",36,0.218384,"ohm","P",0.00489792,***,""
"CRes_On_Fail",115,"",0,2,"TPA0N",36,0.0115152,"ohm","P",0.00489792,***,""
"CRes_On_Fail",116,"",0,2,"R0_1394",36,0.0287879,"ohm","P",0.00489792,***,""
"CRes_On_Fail",117,"",0,2,"TPB1P",36,0.218384,"ohm","P",0.00489792,***,""
"CRes_On_Fail",118,"",0,2,"DEBUG_PORT1",36,0.0344444,"ohm","P",0.00489792,***,""
"CRes_On_Fail",119,"",0,2,"DEBUG_PORT2",36,0.0688889,"ohm","P",0.00489792,***,""
"CRes_On_Fail",120,"",0,2,"VDD_33_COM_IO",36,0.0229293,"ohm","P",0.00489792,***,""
"CRes_On_Fail",121,"",0,2,"VDD_33_COMB",36,0.0344444,"ohm","P",0.00489792,***,""
"Func_MPB_F751744_scan16_1_DPM",20131,"",0,2,"@",36,0,"","F",0.0173407,***,""
"CRes_On_Fail",***,"",0,2,"XI",36,0.0574747,"ohm","P",***,***,""
"CRes_On_Fail",1,"",0,2,"CPS",36,0.0631313,"ohm","P",0.00489792,***,""
"CRes_On_Fail",2,"",0,2,"WAKE_Z",36,0.528586,"ohm","P",0.00489792,***,""
"CRes_On_Fail",3,"",0,2,"GPIO5",36,0.195354,"ohm","P",0.00489792,***,""
"CRes_On_Fail",4,"",0,2,"GPIO2",36,0.241313,"ohm","P",0.00489792,***,""
"CRes_On_Fail",5,"",0,2,"GPIO4",36,0.0517172,"ohm","P",0.00489792,***,""
"CRes_On_Fail",6,"",0,2,"GPIO3",36,0.206869,"ohm","P",0.00489792,***,""
"CRes_On_Fail",7,"",0,2,"GPIO6",36,0.040303,"ohm","P",0.00489792,***,""
"CRes_On_Fail",8,"",0,2,"GPIO7",36,0.264242,"ohm","P",0.00489792,***,""
"CRes_On_Fail",9,"",0,2,"GPIO0",36,0.040202,"ohm","P",0.00489792,***,""
"CRes_On_Fail",10,"",0,2,"GPIO1",36,0.264444,"ohm","P",0.00489792,***,""
"CRes_On_Fail",11,"",0,2,"VREG_PD33",36,0.0172727,"ohm","P",0.00489792,***,""
"CRes_On_Fail",12,"",0,2,"REFCLK_DIV_SEL",36,0.0574747,"ohm","P",0.00489792,***,""
"CRes_On_Fail",13,"",0,2,"CBE1_Z",36,0.655151,"ohm","P",0.00489792,***,""
"CRes_On_Fail",14,"",0,2,"AD3",36,0.0574747,"ohm","P",0.00489792,***,""
"CRes_On_Fail",15,"",0,2,"AD15",36,0.126465,"ohm","P",0.00489792,***,""
"CRes_On_Fail",16,"",0,2,"AD8",36,0.0460606,"ohm","P",0.00489792,***,""
"CRes_On_Fail",17,"",0,2,"AD14",36,0.0632323,"ohm","P",0.00489792,***,""
"CRes_On_Fail",18,"",0,2,"AD25",36,0.040303,"ohm","P",0.00489792,***,""
"CRes_On_Fail",19,"",0,2,"PERR_Z",36,0.040303,"ohm","P",0.00489792,***,""
"CRes_On_Fail",20,"",0,2,"AD13",36,0.0862626,"ohm","P",0.00489792,***,""
"CRes_On_Fail",21,"",0,2,"FRAME_Z",36,0.0517172,"ohm","P",0.00489792,***,""
"CRes_On_Fail",22,"",0,2,"AD26",36,0.0631313,"ohm","P",0.00489792,***,""
"CRes_On_Fail",23,"",0,2,"AD18",36,0.0919192,"ohm","P",0.00489792,***,""
"CRes_On_Fail",24,"",0,2,"CLKOUT3",36,0.0344444,"ohm","P",0.00489792,***,""
"CRes_On_Fail",25,"",0,2,"CBE0_Z",36,0.517273,"ohm","P",0.00489792,***,""
"CRes_On_Fail",26,"",0,2,"REQ1_Z",36,0.0517172,"ohm","P",0.00489792,***,""
"CRes_On_Fail",27,"",0,2,"AD1",36,0.0862626,"ohm","P",0.00489792,***,""
"CRes_On_Fail",28,"",0,2,"AD28",36,0.0517172,"ohm","P",0.00489792,***,""
"CRes_On_Fail",29,"",0,2,"PRST_Z",36,0.655253,"ohm","P",0.00489792,***,""
"CRes_On_Fail",30,"",0,2,"REQ4_Z",36,0.0574747,"ohm","P",0.00489792,***,""
"CRes_On_Fail",31,"",0,2,"REQ5_Z",36,0.0747475,"ohm","P",0.00489792,***,""
"CRes_On_Fail",32,"",0,2,"INTA_Z",36,0.103333,"ohm","P",0.00489792,***,""
"CRes_On_Fail",33,"",0,2,"REQ0_Z",36,0.040202,"ohm","P",0.0164485,***,""
"CRes_On_Fail",34,"",0,2,"AD5",36,0.287374,"ohm","P",0.00489792,***,""
"CRes_On_Fail",35,"",0,2,"SERR_Z",36,0.511515,"ohm","P",0.00489792,***,""
"CRes_On_Fail",36,"",0,2,"GNT4_Z",36,0.040303,"ohm","P",0.00489792,***,""
"CRes_On_Fail",37,"",0,2,"GNT1_Z",36,0.0459596,"ohm","P",0.00489792,***,""
"CRes_On_Fail",38,"",0,2,"AD24",36,0.281414,"ohm","P",0.00489792,***,""
"CRes_On_Fail",39,"",0,2,"GNT5_Z",36,0.040303,"ohm","P",0.00489792,***,""
"CRes_On_Fail",40,"",0,2,"GNT3_Z",36,0.0230303,"ohm","P",0.00489792,***,""
"CRes_On_Fail",41,"",0,2,"INTC_Z",36,0.580505,"ohm","P",0.00489792,***,""
"CRes_On_Fail",42,"",0,2,"STOP_Z",36,0.620606,"ohm","P",0.00489792,***,""
"CRes_On_Fail",43,"",0,2,"AD16",36,0.0518182,"ohm","P",0.00489792,***,""
"CRes_On_Fail",44,"",0,2,"CLK",36,0.126364,"ohm","P",0.00489792,***,""
"CRes_On_Fail",45,"",0,2,"CLKOUT5",36,0.0517172,"ohm","P",0.00489792,***,""
"CRes_On_Fail",46,"",0,2,"AD23",36,0.0632323,"ohm","P",0.0129514,***,""
"CRes_On_Fail",47,"",0,2,"REQ2_Z",36,0.0632323,"ohm","P",0.0129514,***,""
"CRes_On_Fail",48,"",0,2,"CLKOUT2",36,0.442222,"ohm","P",0.0129514,***,""
"CRes_On_Fail",49,"",0,2,"AD4",36,0.0517172,"ohm","P",0.0129514,***,""
"CRes_On_Fail",50,"",0,2,"AD10",36,0.0172727,"ohm","P",0.0129514,***,""
"CRes_On_Fail",51,"",0,2,"AD31",36,0.0344444,"ohm","P",0.00489792,***,""
"CRes_On_Fail",52,"",0,2,"CLKOUT6",36,0.459596,"ohm","P",0.00489792,***,""
"CRes_On_Fail",53,"",0,2,"DEVSEL_Z",36,0.580505,"ohm","P",0.00489792,***,""
"CRes_On_Fail",54,"",0,2,"REQ3_Z",36,0.040202,"ohm","P",0.00489792,***,""
"CRes_On_Fail",55,"",0,2,"AD11",36,0.0861616,"ohm","P",0.00489792,***,""
"CRes_On_Fail",56,"",0,2,"AD9",36,0.0632323,"ohm","P",0.00489792,***,""
"CRes_On_Fail",57,"",0,2,"AD7",36,0.0172727,"ohm","P",0.00489792,***,""
"CRes_On_Fail",58,"",0,2,"AD29",36,0.0115152,"ohm","P",0.00489792,***,""
"CRes_On_Fail",59,"",0,2,"M66EN",36,0.500101,"ohm","P",0.00489792,***,""
"CRes_On_Fail",60,"",0,2,"CLKOUT0",36,0.0517172,"ohm","P",0.00489792,***,""
"CRes_On_Fail",61,"",0,2,"INTB_Z",36,0.563333,"ohm","P",0.00489792,***,""
"CRes_On_Fail",62,"",0,2,"CBE2_Z",36,0.436768,"ohm","P",0.00489792,***,""
"CRes_On_Fail",63,"",0,2,"SERIRQ",36,0.654747,"ohm","P",0.00489792,***,""
"CRes_On_Fail",64,"",0,2,"IRDY_Z",36,0.0747475,"ohm","P",0.00489792,***,""
"CRes_On_Fail",65,"",0,2,"AD22",36,0.0172727,"ohm","P",0.00489792,***,""
"CRes_On_Fail",66,"",0,2,"TRDY_Z",36,0.0459596,"ohm","P",0.00489792,***,""
"CRes_On_Fail",67,"",0,2,"AD0",36,0.0575758,"ohm","P",0.00489792,***,""
"CRes_On_Fail",68,"",0,2,"AD20",36,0.0517172,"ohm","P",0.00489792,***,""
"CRes_On_Fail",69,"",0,2,"INTD_Z",36,0.603131,"ohm","P",0.00489792,***,""
"CRes_On_Fail",70,"",0,2,"AD6",36,0.0574747,"ohm","P",0.00489792,***,""
"CRes_On_Fail",71,"",0,2,"GNT0_Z",36,0.586263,"ohm","P",0.00489792,***,""
"CRes_On_Fail",72,"",0,2,"AD19",36,0.109192,"ohm","P",0.00489792,***,""
"CRes_On_Fail",73,"",0,2,"AD21",36,0.0575758,"ohm","P",0.00489792,***,""
"CRes_On_Fail",74,"",0,2,"GNT2_Z",36,0.505758,"ohm","P",0.00489792,***,""
"CRes_On_Fail",75,"",0,2,"AD27",36,0.0574747,"ohm","P",0.00489792,***,""
"CRes_On_Fail",76,"",0,2,"AD30",36,0.080404,"ohm","P",0.00489792,***,""
"CRes_On_Fail",77,"",0,2,"AD2",36,0.0345455,"ohm","P",0.00489792,***,""
"CRes_On_Fail",78,"",0,2,"PAR",36,0.103434,"ohm","P",0.00489792,***,""
"CRes_On_Fail",79,"",0,2,"AD17",36,0.580606,"ohm","P",0.00489792,***,""
"CRes_On_Fail",80,"",0,2,"LOCK_Z",36,0.61505,"ohm","P",0.00489792,***,""
"CRes_On_Fail",81,"",0,2,"AD12",36,0.0115152,"ohm","P",0.00489792,***,""
"CRes_On_Fail",82,"",0,2,"CLKOUT4",36,0.040202,"ohm","P",0.00489792,***,""
"CRes_On_Fail",83,"",0,2,"CBE3_Z",36,0.0689899,"ohm","P",0.00489792,***,""
"CRes_On_Fail",84,"",0,2,"CLKOUT1",36,0.0632323,"ohm","P",0.00489792,***,""
"CRes_On_Fail",85,"",0,2,"TXN",36,0.040303,"ohm","P",0.00489792,***,""
"CRes_On_Fail",86,"",0,2,"RXP",36,0.00565657,"ohm","P",0.00489792,***,""
"CRes_On_Fail",87,"",0,2,"TXP",36,0.040303,"ohm","P",0.00489792,***,""
"CRes_On_Fail",88,"",0,2,"REF0_PCIE",36,0.0689899,"ohm","P",0.00489792,***,""
"CRes_On_Fail",89,"",0,2,"RXN",36,0.0632323,"ohm","P",0.00489792,***,""
"CRes_On_Fail",90,"",0,2,"REF1_PCIE",36,0.0574747,"ohm","P",0.00489792,***,""
"CRes_On_Fail",91,"",0,2,"TEST0",36,0.339091,"ohm","P",0.00489792,***,""
"CRes_On_Fail",92,"",0,2,"PHY_TEST_MA",36,0.040303,"ohm","P",0.00489792,***,""
"CRes_On_Fail",93,"",0,2,"GRST_Z",36,0.0345455,"ohm","P",0.00489792,***,""
"CRes_On_Fail",95,"",0,2,"REFCLK_DIV_SEL",36,0.637778,"ohm","P",0.00489792,***,""
"CRes_On_Fail",95,"",0,2,"POWER_GOOD",36,0.660808,"ohm","P",0.00489792,***,""
"CRes_On_Fail",96,"",0,2,"PME_Z",36,0.850404,"ohm","P",0.00489792,***,""
"CRes_On_Fail",97,"",0,2,"CLKRUN_EN",36,0.0459596,"ohm","P",0.00489792,***,""
"CRes_On_Fail",98,"",0,2,"EXT_ARB_EN",36,0.356061,"ohm","P",0.00489792,***,""
"CRes_On_Fail",99,"",0,2,"REFCLK_SEL",36,0.0345455,"ohm","P",0.00489792,***,""
"CRes_On_Fail",100,"",0,2,"PC0",36,0.040303,"ohm","P",0.00489792,***,""
"CRes_On_Fail",101,"",0,2,"PC1",36,0.0517172,"ohm","P",0.00489792,***,""
"CRes_On_Fail",102,"",0,2,"PC2",36,0.0459596,"ohm","P",0.00489792,***,""
"CRes_On_Fail",103,"",0,2,"CNA",36,0.040202,"ohm","P",0.00489792,***,""
"CRes_On_Fail",104,"",0,2,"REFCLK100N",36,0.0286869,"ohm","P",0.00489792,***,""
"CRes_On_Fail",105,"",0,2,"REFCLK100P",36,0.0345455,"ohm","P",0.00489792,***,""
"CRes_On_Fail",106,"",0,2,"TPBIAS0",36,0.614848,"ohm","P",0.00489792,***,""
"CRes_On_Fail",107,"",0,2,"TPA1N",36,0.040303,"ohm","P",0.00489792,***,""
"CRes_On_Fail",108,"",0,2,"R1_1394",36,0.0286869,"ohm","P",0.00489792,***,""
"CRes_On_Fail",109,"",0,2,"TPA1P",36,0.040202,"ohm","P",0.00489792,***,""
"CRes_On_Fail",110,"",0,2,"TPB1N",36,0.597677,"ohm","P",0.00489792,***,""
"CRes_On_Fail",111,"",0,2,"TPB0N",36,0.0344444,"ohm","P",0.00489792,***,""
"CRes_On_Fail",112,"",0,2,"TPA0P",36,0.149394,"ohm","P",0.00489792,***,""
"CRes_On_Fail",113,"",0,2,"TPB0P",36,0.0345455,"ohm","P",0.00489792,***,""
"CRes_On_Fail",114,"",0,2,"TPBIAS1",36,0.597576,"ohm","P",0.00489792,***,""
"CRes_On_Fail",115,"",0,2,"TPA0N",36,0.367879,"ohm","P",0.00489792,***,""
"CRes_On_Fail",116,"",0,2,"R0_1394",36,0.379192,"ohm","P",0.00489792,***,""
"CRes_On_Fail",117,"",0,2,"TPB1P",36,0.59202,"ohm","P",0.00489792,***,""
"CRes_On_Fail",118,"",0,2,"DEBUG_PORT1",36,0.0115152,"ohm","P",0.00489792,***,""
"CRes_On_Fail",119,"",0,2,"DEBUG_PORT2",36,0.0287879,"ohm","P",0.00489792,***,""
"CRes_On_Fail",120,"",0,2,"VDD_33_COM_IO",36,0.0229293,"ohm","P",0.00489792,***,""
"CRes_On_Fail",121,"",0,2,"VDD_33_COMB",36,0.0344444,"ohm","P",0.00489792,***,""
"Func_MPB_F751744_scan16_2_DPM",30131,"",0,2,"@",36,0,"","F",0.017296,***,""
"CRes_On_Fail",***,"",0,2,"XI",36,0.0574747,"ohm","P",***,***,""
"CRes_On_Fail",1,"",0,2,"CPS",36,0.0573737,"ohm","P",0.00489792,***,""
"CRes_On_Fail",2,"",0,2,"WAKE_Z",36,0.787172,"ohm","P",0.00489792,***,""
"CRes_On_Fail",3,"",0,2,"GPIO5",36,0.0631313,"ohm","P",0.00489792,***,""
"CRes_On_Fail",4,"",0,2,"GPIO2",36,0.0344444,"ohm","P",0.00489792,***,""
"CRes_On_Fail",5,"",0,2,"GPIO4",36,0.0459596,"ohm","P",0.00489792,***,""
"CRes_On_Fail",6,"",0,2,"GPIO3",36,0.0747475,"ohm","P",0.00489792,***,""
"CRes_On_Fail",7,"",0,2,"GPIO6",36,0.0460606,"ohm","P",0.00489792,***,""
"CRes_On_Fail",8,"",0,2,"GPIO7",36,0.0459596,"ohm","P",0.00489792,***,""
"CRes_On_Fail",9,"",0,2,"GPIO0",36,0.0632323,"ohm","P",0.00489792,***,""
"CRes_On_Fail",10,"",0,2,"GPIO1",36,0.0460606,"ohm","P",0.00489792,***,""
"CRes_On_Fail",11,"",0,2,"VREG_PD33",36,0.0459596,"ohm","P",0.00489792,***,""
"CRes_On_Fail",12,"",0,2,"REFCLK_DIV_SEL",36,0.0172727,"ohm","P",0.00489792,***,""
"CRes_On_Fail",13,"",0,2,"CBE1_Z",36,0.120707,"ohm","P",0.00489792,***,""
"CRes_On_Fail",14,"",0,2,"AD3",36,0.040202,"ohm","P",0.00489792,***,""
"CRes_On_Fail",15,"",0,2,"AD15",36,0.212727,"ohm","P",0.00489792,***,""
"CRes_On_Fail",16,"",0,2,"AD8",36,0.040303,"ohm","P",0.00489792,***,""
"CRes_On_Fail",17,"",0,2,"AD14",36,0.0287879,"ohm","P",0.00489792,***,""
"CRes_On_Fail",18,"",0,2,"AD25",36,0.0575758,"ohm","P",0.00489792,***,""
"CRes_On_Fail",19,"",0,2,"PERR_Z",36,0.0633333,"ohm","P",0.00489792,***,""
"CRes_On_Fail",20,"",0,2,"AD13",36,0.0459596,"ohm","P",0.00489792,***,""
"CRes_On_Fail",21,"",0,2,"FRAME_Z",36,0.0459596,"ohm","P",0.00489792,***,""
